matchid,teamid,passes,bad_passes,pass_ratio,corners,fouls,cards,goals,shots,is_home,team_name,pass_80,pass_70,expected_goals,on_target,length,op_teamid,op_passes,op_bad_passes,op_pass_ratio,op_corners,op_fouls,op_cards,op_goals,op_shots,op_team_name,op_pass_80,op_pass_70,op_expected_goals,op_on_target,competitionid,seasonid,shots_op_ratio,goals_op_ratio,pass_op_ratio,points,timestamp
442368,56,2.1847826086956523,1.5543478260869565,0.5826086956521739,0.03260869565217391,0.10869565217391304,0.0,1.0,0.06521739130434782,1,Sunderland,0.14130434782608695,0.40217391304347827,0.5637579130069994,0.021739130434782608,92,20,4.75,1.7065217391304348,0.7344537815126051,0.10869565217391304,0.09782608695652174,2.0,1.0,0.18478260869565216,Southampton,0.29347826086956524,0.7934782608695652,3.339719064033617,0.08695652173913043,8,2012,0.35294117647058826,1.0,0.7932544025470102,1,1368377522754
442368,20,4.75,1.7065217391304348,0.7344537815126051,0.10869565217391304,0.09782608695652174,2.0,1.0,0.18478260869565216,0,Southampton,0.29347826086956524,0.7934782608695652,3.339719064033617,0.08695652173913043,92,56,2.1847826086956523,1.5543478260869565,0.5826086956521739,0.03260869565217391,0.10869565217391304,0.0,1.0,0.06521739130434782,Sunderland,0.14130434782608695,0.40217391304347827,0.5637579130069994,0.021739130434782608,8,2012,2.833333333333333,1.0,1.2606296249843223,1,1368377518110
442367,6,5.287234042553192,0.8829787234042553,0.8554216867469879,0.11702127659574468,0.1276595744680851,1.0,2.0,0.26595744680851063,0,Tottenham Hotspur,0.3191489361702128,1.351063829787234,1.6975351447216624,0.07446808510638298,94,110,2.0106382978723403,1.074468085106383,0.6494845360824743,0.02127659574468085,0.06382978723404255,5.0,1.0,0.06382978723404255,Stoke City,0.20212765957446807,0.4787234042553192,0.3530630985455925,0.010638297872340425,8,2012,4.166666666666667,2.0,1.3170778351501242,3,1368372238737
442367,110,2.0106382978723403,1.074468085106383,0.6494845360824743,0.02127659574468085,0.06382978723404255,5.0,1.0,0.06382978723404255,1,Stoke City,0.20212765957446807,0.4787234042553192,0.3530630985455925,0.010638297872340425,94,6,5.287234042553192,0.8829787234042553,0.8554216867469879,0.11702127659574468,0.1276595744680851,1.0,2.0,0.26595744680851063,Tottenham Hotspur,0.3191489361702128,1.351063829787234,1.6975351447216624,0.07446808510638298,8,2012,0.24,0.5,0.7592565703499347,0,1368372236650
456663,184,3.402173913043478,1.2065217391304348,0.7364705882352941,0.08695652173913043,0.13043478260869565,5.0,0.0,0.15217391304347827,1,Rayo Vallecano,0.15217391304347827,0.30434782608695654,0.3189190354204918,0.03260869565217391,92,191,3.25,1.2717391304347827,0.7170263788968825,0.043478260869565216,0.16304347826086957,2.0,4.0,0.21739130434782608,Valencia,0.2391304347826087,0.5978260869565217,2.3576535286053772,0.07608695652173914,23,2012,0.7000000000000001,0.0,1.0271178437930355,0,1368363139479
456663,191,3.25,1.2717391304347827,0.7170263788968825,0.043478260869565216,0.16304347826086957,2.0,4.0,0.21739130434782608,0,Valencia,0.2391304347826087,0.5978260869565217,2.3576535286053772,0.07608695652173914,92,184,3.402173913043478,1.2065217391304348,0.7364705882352941,0.08695652173913043,0.13043478260869565,5.0,0.0,0.15217391304347827,Rayo Vallecano,0.15217391304347827,0.30434782608695654,0.3189190354204918,0.03260869565217391,23,2012,1.4285714285714284,4.0,0.9735981183104635,3,1368363136316
484870,1903,3.6021505376344085,1.086021505376344,0.7665903890160183,0.06451612903225806,0.11827956989247312,3.0,2.0,0.16129032258064516,1,FC Dallas,0.24731182795698925,0.5268817204301075,1.7619930164210755,0.053763440860215055,93,1326,3.10752688172043,1.2795698924731183,0.706601466992665,0.043010752688172046,0.13978494623655913,2.0,1.0,0.0967741935483871,D.C. United,0.12903225806451613,0.5376344086021505,0.3847946934562936,0.03225806451612903,98,2013,1.6666666666666667,2.0,1.084897816981147,3,1368329358859
484870,1326,3.10752688172043,1.2795698924731183,0.706601466992665,0.043010752688172046,0.13978494623655913,2.0,1.0,0.0967741935483871,0,D.C. United,0.12903225806451613,0.5376344086021505,0.3847946934562936,0.03225806451612903,93,1903,3.6021505376344085,1.086021505376344,0.7665903890160183,0.06451612903225806,0.11827956989247312,3.0,2.0,0.16129032258064516,FC Dallas,0.24731182795698925,0.5268817204301075,1.7619930164210755,0.053763440860215055,98,2013,0.6,0.5,0.9217457942561034,0,1368329357948
484868,436,2.776595744680851,1.4148936170212767,0.660759493670886,0.010638297872340425,0.1702127659574468,2.0,2.0,0.0425531914893617,0,Colorado Rapids,0.09574468085106383,0.39361702127659576,0.7025512617397625,0.02127659574468085,94,454,3.75531914893617,1.5851063829787233,0.7017892644135189,0.07446808510638298,0.14893617021276595,2.0,0.0,0.23404255319148937,Columbus Crew,0.2553191489361702,0.648936170212766,1.2842595397792425,0.06382978723404255,98,2013,0.18181818181818182,2.0,0.9415354824828773,3,1368326829694
484868,454,3.75531914893617,1.5851063829787233,0.7017892644135189,0.07446808510638298,0.14893617021276595,2.0,0.0,0.23404255319148937,1,Columbus Crew,0.2553191489361702,0.648936170212766,1.2842595397792425,0.06382978723404255,94,436,2.776595744680851,1.4148936170212767,0.660759493670886,0.010638297872340425,0.1702127659574468,2.0,2.0,0.0425531914893617,Colorado Rapids,0.09574468085106383,0.39361702127659576,0.7025512617397625,0.02127659574468085,98,2013,5.5,0.0,1.062094863767586,0,1368326075159
484867,399,3.265957446808511,1.202127659574468,0.7292161520190024,0.0425531914893617,0.09574468085106383,0.0,1.0,0.09574468085106383,0,New York Red Bulls,0.18085106382978725,0.4148936170212766,0.1932012938678218,0.010638297872340425,94,928,4.446808510638298,1.0319148936170213,0.810077519379845,0.02127659574468085,0.11702127659574468,2.0,1.0,0.1276595744680851,New England Revolution,0.1276595744680851,0.40425531914893614,1.382152147909899,0.031914893617021274,98,2013,0.75,1.0,0.9001807044062325,1,1368325840596
484867,928,4.446808510638298,1.0319148936170213,0.810077519379845,0.02127659574468085,0.11702127659574468,2.0,1.0,0.1276595744680851,1,New England Revolution,0.1276595744680851,0.40425531914893614,1.382152147909899,0.031914893617021274,94,399,3.265957446808511,1.202127659574468,0.7292161520190024,0.0425531914893617,0.09574468085106383,0.0,1.0,0.09574468085106383,New York Red Bulls,0.18085106382978725,0.4148936170212766,0.1932012938678218,0.010638297872340425,98,2013,1.3333333333333333,1.0,1.110888064035553,1,1368325839967
484869,1708,2.5376344086021505,1.021505376344086,0.7108433734939759,0.03225806451612903,0.06451612903225806,2.0,3.0,0.15053763440860216,1,Vancouver Whitecaps,0.08602150537634409,0.3225806451612903,1.9128287804869717,0.08602150537634409,93,1230,4.0,1.4408602150537635,0.7337278106508875,0.0967741935483871,0.16129032258064516,0.0,1.0,0.15053763440860216,LA Galaxy,0.24731182795698925,0.7956989247311828,0.8366118331681213,0.021505376344086023,98,2013,1.0,3.0,0.96881072677808,3,1368324069540
484869,1230,4.0,1.4408602150537635,0.7337278106508875,0.0967741935483871,0.16129032258064516,0.0,1.0,0.15053763440860216,0,LA Galaxy,0.24731182795698925,0.7956989247311828,0.8366118331681213,0.021505376344086023,93,1708,2.5376344086021505,1.021505376344086,0.7108433734939759,0.03225806451612903,0.06451612903225806,2.0,3.0,0.15053763440860216,Vancouver Whitecaps,0.08602150537634409,0.3225806451612903,1.9128287804869717,0.08602150537634409,98,2013,1.0,0.3333333333333333,1.032193360746164,0,1368324065282
484871,3500,3.5268817204301075,1.0,0.7772511848341233,0.010752688172043012,0.10752688172043011,1.0,4.0,0.15053763440860216,1,Seattle Sounders FC,0.06451612903225806,0.3010752688172043,1.7058276781971848,0.053763440860215055,93,1131,3.5483870967741935,1.4086021505376345,0.7142857142857143,0.021505376344086023,0.13978494623655913,2.0,0.0,0.17204301075268819,San Jose Earthquakes,0.17204301075268819,0.5053763440860215,1.1616808274541746,0.03225806451612903,98,2013,0.875,4.0,1.0881516587677724,3,1368313187560
484871,1131,3.5483870967741935,1.4086021505376345,0.7142857142857143,0.021505376344086023,0.13978494623655913,2.0,0.0,0.17204301075268819,0,San Jose Earthquakes,0.17204301075268819,0.5053763440860215,1.1616808274541746,0.03225806451612903,93,3500,3.5268817204301075,1.0,0.7772511848341233,0.010752688172043012,0.10752688172043011,1.0,4.0,0.15053763440860216,Seattle Sounders FC,0.06451612903225806,0.3010752688172043,1.7058276781971848,0.053763440860215055,98,2013,1.142857142857143,0.0,0.9189895470383275,0,1368313187308
456667,177,1.8064516129032258,1.1505376344086022,0.6086956521739131,0.08602150537634409,0.1827956989247312,6.0,1.0,0.07526881720430108,1,Espanyol,0.25806451612903225,0.4731182795698925,1.5974462896822976,0.053763440860215055,93,186,5.89247311827957,1.064516129032258,0.845679012345679,0.03225806451612903,0.13978494623655913,6.0,1.0,0.11827956989247312,Real Madrid,0.0967741935483871,0.5591397849462365,0.7862569001744236,0.043010752688172046,23,2012,0.6363636363636364,1.0,0.7197715011107586,1,1368312814296
456667,186,5.89247311827957,1.064516129032258,0.845679012345679,0.03225806451612903,0.13978494623655913,6.0,1.0,0.11827956989247312,0,Real Madrid,0.0967741935483871,0.5591397849462365,0.7862569001744236,0.043010752688172046,93,177,1.8064516129032258,1.1505376344086022,0.6086956521739131,0.08602150537634409,0.1827956989247312,6.0,1.0,0.07526881720430108,Espanyol,0.25806451612903225,0.4731182795698925,1.5974462896822976,0.053763440860215055,23,2012,1.5714285714285714,1.0,1.3893298059964725,1,1368312807203
484866,1616,2.78494623655914,1.118279569892473,0.7115384615384616,0.0967741935483871,0.12903225806451613,4.0,3.0,0.1935483870967742,1,Montreal Impact,0.20430107526881722,0.4838709677419355,2.027254183718717,0.053763440860215055,93,1899,3.4408602150537635,0.989247311827957,0.774818401937046,0.06451612903225806,0.07526881720430108,2.0,2.0,0.22580645161290322,Real Salt Lake,0.3655913978494624,0.8709677419354839,2.1542225162823825,0.07526881720430108,98,2013,0.8571428571428571,1.5,0.918329326923077,3,1368306607180
484866,1899,3.4408602150537635,0.989247311827957,0.774818401937046,0.06451612903225806,0.07526881720430108,2.0,2.0,0.22580645161290322,0,Real Salt Lake,0.3655913978494624,0.8709677419354839,2.1542225162823825,0.07526881720430108,93,1616,2.78494623655914,1.118279569892473,0.7115384615384616,0.0967741935483871,0.12903225806451613,4.0,3.0,0.1935483870967742,Montreal Impact,0.20430107526881722,0.4838709677419355,2.027254183718717,0.053763440860215055,98,2013,1.1666666666666667,0.6666666666666666,1.0889339702899024,0,1368306603502
456664,450,3.032258064516129,1.6989247311827957,0.6394557823129252,0.043010752688172046,0.17204301075268819,3.0,1.0,0.22580645161290322,1,Osasuna,0.22580645161290322,0.5376344086021505,1.701116483051247,0.053763440860215055,93,1450,2.6451612903225805,1.6021505376344085,0.6212121212121212,0.043010752688172046,0.21505376344086022,5.0,0.0,0.06451612903225806,Getafe,0.0967741935483871,0.2903225806451613,0.5237454993469516,0.021505376344086023,23,2012,3.5,1.0,1.0293678446988552,3,1368305701540
456664,1450,2.6451612903225805,1.6021505376344085,0.6212121212121212,0.043010752688172046,0.21505376344086022,5.0,0.0,0.06451612903225806,0,Getafe,0.0967741935483871,0.2903225806451613,0.5237454993469516,0.021505376344086023,93,450,3.032258064516129,1.6989247311827957,0.6394557823129252,0.043010752688172046,0.17204301075268819,3.0,1.0,0.22580645161290322,Osasuna,0.22580645161290322,0.5376344086021505,1.701116483051247,0.053763440860215055,23,2012,0.2857142857142857,0.0,0.9714700193423597,0,1368305552370
484865,5513,2.705263157894737,1.1473684210526316,0.7002724795640327,0.06315789473684211,0.08421052631578947,0.0,1.0,0.09473684210526316,0,Philadelphia Union,0.11578947368421053,0.25263157894736843,0.8975888347154233,0.021052631578947368,95,1207,3.968421052631579,1.2210526315789474,0.7631578947368421,0.06315789473684211,0.08421052631578947,1.0,0.0,0.16842105263157894,Chicago Fire,0.22105263157894736,0.6421052631578947,2.3141014211740822,0.08421052631578947,98,2013,0.5625,1.0,0.917598421497698,3,1368305242546
484865,1207,3.968421052631579,1.2210526315789474,0.7631578947368421,0.06315789473684211,0.08421052631578947,1.0,0.0,0.16842105263157894,1,Chicago Fire,0.22105263157894736,0.6421052631578947,2.3141014211740822,0.08421052631578947,95,5513,2.705263157894737,1.1473684210526316,0.7002724795640327,0.06315789473684211,0.08421052631578947,0.0,1.0,0.09473684210526316,Philadelphia Union,0.11578947368421053,0.25263157894736843,0.8975888347154233,0.021052631578947368,98,2013,1.7777777777777777,0.0,1.0898013516280975,0,1368305227510
456668,180,5.505376344086022,1.3010752688172043,0.807570977917981,0.06451612903225806,0.15053763440860216,1.0,0.0,0.15053763440860216,0,Deportivo de La Coruña,0.3870967741935484,1.086021505376344,0.5345454211347737,0.03225806451612903,93,192,4.258064516129032,1.2258064516129032,0.7749510763209393,0.021505376344086023,0.010752688172043012,3.0,1.0,0.07526881720430108,Real Valladolid,0.12903225806451613,0.4838709677419355,1.1516961768371685,0.021505376344086023,23,2012,2.0,0.0,1.0420928528184048,0,1368298479300
456668,192,4.258064516129032,1.2258064516129032,0.7749510763209393,0.021505376344086023,0.010752688172043012,3.0,1.0,0.07526881720430108,1,Real Valladolid,0.12903225806451613,0.4838709677419355,1.1516961768371685,0.021505376344086023,93,180,5.505376344086022,1.3010752688172043,0.807570977917981,0.06451612903225806,0.15053763440860216,1.0,0.0,0.15053763440860216,Deportivo de La Coruña,0.3870967741935484,1.086021505376344,0.5345454211347737,0.03225806451612903,23,2012,0.5,1.0,0.9596073874755381,3,1368298396481
456671,174,3.4838709677419355,1.3118279569892473,0.7248322147651006,0.06451612903225806,0.23655913978494625,4.0,2.0,0.08602150537634409,1,Athletic Club,0.26881720430107525,0.6559139784946236,1.1727317180178012,0.03225806451612903,93,181,1.6236559139784945,1.118279569892473,0.58984375,0.043010752688172046,0.1935483870967742,6.0,1.0,0.1935483870967742,Mallorca,0.10752688172043011,0.3118279569892473,0.34317033953704024,0.021505376344086023,23,2012,0.4444444444444445,2.0,1.2288546157607003,3,1368291190207
456671,181,1.6236559139784945,1.118279569892473,0.58984375,0.043010752688172046,0.1935483870967742,6.0,1.0,0.1935483870967742,0,Mallorca,0.10752688172043011,0.3118279569892473,0.34317033953704024,0.021505376344086023,93,174,3.4838709677419355,1.3118279569892473,0.7248322147651006,0.06451612903225806,0.23655913978494625,4.0,2.0,0.08602150537634409,Athletic Club,0.26881720430107525,0.6559139784946236,1.1727317180178012,0.03225806451612903,23,2012,2.2499999999999996,0.5,0.8137659143518519,0,1368291188388
442360,7,3.306122448979592,1.0510204081632653,0.7570093457943925,0.061224489795918366,0.08163265306122448,3.0,1.0,0.15306122448979592,1,Aston Villa,0.336734693877551,0.8469387755102041,0.4696624699103593,0.02040816326530612,98,8,4.571428571428571,1.0918367346938775,0.8057553956834532,0.07142857142857142,0.1326530612244898,4.0,2.0,0.15306122448979592,Chelsea,0.35714285714285715,0.8163265306122449,1.5891940501153774,0.030612244897959183,8,2012,1.0,0.5,0.9395026702269693,0,1368283408848
442360,8,4.571428571428571,1.0918367346938775,0.8057553956834532,0.07142857142857142,0.1326530612244898,4.0,2.0,0.15306122448979592,0,Chelsea,0.35714285714285715,0.8163265306122449,1.5891940501153774,0.030612244897959183,98,7,3.306122448979592,1.0510204081632653,0.7570093457943925,0.061224489795918366,0.08163265306122448,3.0,1.0,0.15306122448979592,Aston Villa,0.336734693877551,0.8469387755102041,0.4696624699103593,0.02040816326530612,8,2012,1.0,2.0,1.064392930100364,3,1368283408166
484859,1899,4.5212765957446805,1.0957446808510638,0.8034026465028355,0.02127659574468085,0.18085106382978725,4.0,2.0,0.13829787234042554,0,Real Salt Lake,0.11702127659574468,0.6914893617021277,2.072308854424704,0.07446808510638298,94,928,2.75531914893617,1.3191489361702127,0.6744791666666666,0.10638297872340426,0.11702127659574468,2.0,1.0,0.11702127659574468,New England Revolution,0.26595744680851063,0.4787234042553192,0.5277176604844968,0.02127659574468085,98,2013,1.1818181818181819,2.0,1.1911452365138566,3,1368223200000
456672,190,3.8404255319148937,1.2127659574468086,0.7584033613445378,0.09574468085106383,0.1702127659574468,3.0,0.0,0.1702127659574468,0,Real Zaragoza,0.18085106382978725,0.6063829787234043,0.740820936695973,0.031914893617021274,94,855,2.3404255319148937,1.127659574468085,0.672782874617737,0.02127659574468085,0.19148936170212766,6.0,0.0,0.11702127659574468,Levante,0.22340425531914893,0.5531914893617021,1.5343207315467158,0.031914893617021274,23,2012,1.4545454545454546,0.0,1.127263177998472,1,1368222674990
456672,855,2.3404255319148937,1.127659574468085,0.672782874617737,0.02127659574468085,0.19148936170212766,6.0,0.0,0.11702127659574468,1,Levante,0.22340425531914893,0.5531914893617021,1.5343207315467158,0.031914893617021274,94,190,3.8404255319148937,1.2127659574468086,0.7584033613445378,0.09574468085106383,0.1702127659574468,3.0,0.0,0.1702127659574468,Real Zaragoza,0.18085106382978725,0.6063829787234043,0.740820936695973,0.031914893617021274,23,2012,0.6875,0.0,0.8871042889696478,1,1368222674120
484863,1131,3.6,1.6736842105263159,0.6812749003984063,0.06315789473684211,0.15789473684210525,0.0,2.0,0.18947368421052632,1,San Jose Earthquakes,0.17894736842105263,0.5473684210526316,1.3685016324215997,0.042105263157894736,95,2077,2.536842105263158,1.3578947368421053,0.6495956873315364,0.031578947368421054,0.11578947368421053,4.0,1.0,0.07368421052631578,Toronto FC,0.05263157894736842,0.15789473684210525,0.6434105393002996,0.010526315789473684,98,2013,2.5714285714285716,2.0,1.0487675852606173,3,1368077921171
484863,2077,2.536842105263158,1.3578947368421053,0.6495956873315364,0.031578947368421054,0.11578947368421053,4.0,1.0,0.07368421052631578,0,Toronto FC,0.05263157894736842,0.15789473684210525,0.6434105393002996,0.010526315789473684,95,1131,3.6,1.6736842105263159,0.6812749003984063,0.06315789473684211,0.15789473684210525,0.0,2.0,0.18947368421052632,San Jose Earthquakes,0.17894736842105263,0.5473684210526316,1.3685016324215997,0.042105263157894736,98,2013,0.38888888888888884,0.5,0.9535001024574015,0,1368077625989
484860,1581,3.161290322580645,1.1612903225806452,0.7295285359801489,0.053763440860215055,0.10752688172043011,2.0,1.0,0.17204301075268819,0,Portland Timbers,0.11827956989247312,0.5483870967741935,1.3895162352871575,0.043010752688172046,93,1903,2.806451612903226,1.4731182795698925,0.6541353383458647,0.08602150537634409,0.1827956989247312,0.0,1.0,0.16129032258064516,FC Dallas,0.21505376344086022,0.5161290322580645,1.630651069064295,0.053763440860215055,98,2013,1.0666666666666669,1.0,1.1152562676478137,1,1368071931307
484860,1903,2.806451612903226,1.4731182795698925,0.6541353383458647,0.08602150537634409,0.1827956989247312,0.0,1.0,0.16129032258064516,1,FC Dallas,0.21505376344086022,0.5161290322580645,1.630651069064295,0.053763440860215055,93,1581,3.161290322580645,1.1612903225806452,0.7295285359801489,0.053763440860215055,0.10752688172043011,2.0,1.0,0.17204301075268819,Portland Timbers,0.11827956989247312,0.5483870967741935,1.3895162352871575,0.043010752688172046,98,2013,0.9374999999999999,1.0,0.8966549025625288,1,1368071930855
484862,421,4.010526315789473,1.3263157894736841,0.75,0.031578947368421054,0.11578947368421053,2.0,0.0,0.11578947368421053,1,Sporting Kansas City,0.07368421052631578,0.3368421052631579,0.3696370900281838,0.031578947368421054,95,3500,2.6526315789473682,1.3789473684210527,0.65625,0.05263157894736842,0.15789473684210525,1.0,1.0,0.09473684210526316,Seattle Sounders FC,0.08421052631578947,0.25263157894736843,0.5005924164959149,0.010526315789473684,98,2013,1.222222222222222,0.0,1.1428571428571428,0,1368070672533
484862,3500,2.6526315789473682,1.3789473684210527,0.65625,0.05263157894736842,0.15789473684210525,1.0,1.0,0.09473684210526316,0,Seattle Sounders FC,0.08421052631578947,0.25263157894736843,0.5005924164959149,0.010526315789473684,95,421,4.010526315789473,1.3263157894736841,0.75,0.031578947368421054,0.11578947368421053,2.0,0.0,0.11578947368421053,Sporting Kansas City,0.07368421052631578,0.3368421052631579,0.3696370900281838,0.031578947368421054,98,2013,0.8181818181818182,1.0,0.875,3,1368070672414
484859,928,2.75531914893617,1.3191489361702127,0.6744791666666666,0.10638297872340426,0.11702127659574468,2.0,1.0,0.11702127659574468,1,New England Revolution,0.26595744680851063,0.4787234042553192,0.5277176604844968,0.02127659574468085,94,1899,4.5212765957446805,1.0957446808510638,0.8034026465028355,0.02127659574468085,0.18085106382978725,4.0,2.0,0.13829787234042554,Real Salt Lake,0.11702127659574468,0.6914893617021277,2.072308854424704,0.07446808510638298,98,2013,0.8461538461538461,0.5,0.8395281862745098,0,1368068793876
484864,1616,4.301075268817204,1.032258064516129,0.8048289738430584,0.06451612903225806,0.0967741935483871,0.0,1.0,0.1935483870967742,0,Montreal Impact,0.15053763440860216,0.41935483870967744,1.112241805537022,0.053763440860215055,93,399,4.0,1.021505376344086,0.7948717948717948,0.07526881720430108,0.053763440860215055,0.0,2.0,0.13978494623655913,New York Red Bulls,0.21505376344086022,0.6559139784946236,2.2619183283680413,0.06451612903225806,98,2013,1.3846153846153848,0.5,1.012526773544493,0,1368066763928
484864,399,4.0,1.021505376344086,0.7948717948717948,0.07526881720430108,0.053763440860215055,0.0,2.0,0.13978494623655913,1,New York Red Bulls,0.21505376344086022,0.6559139784946236,2.2619183283680413,0.06451612903225806,93,1616,4.301075268817204,1.032258064516129,0.8048289738430584,0.06451612903225806,0.0967741935483871,0.0,1.0,0.1935483870967742,Montreal Impact,0.15053763440860216,0.41935483870967744,1.112241805537022,0.053763440860215055,98,2013,0.7222222222222222,2.0,0.987628205128205,3,1368066762965
484861,1897,3.4408602150537635,1.3763440860215055,0.7126948775055679,0.03225806451612903,0.08602150537634409,3.0,4.0,0.10752688172043011,0,Houston Dynamo,0.3010752688172043,0.5268817204301075,2.873538827990978,0.07526881720430108,93,1326,3.838709677419355,1.1827956989247312,0.7628205128205128,0.16129032258064516,0.11827956989247312,1.0,0.0,0.15053763440860216,D.C. United,0.23655913978494625,0.5268817204301075,0.3530630985455925,0.010752688172043012,98,2013,0.7142857142857143,4.0,0.9342890831165429,3,1368065084805
484861,1326,3.838709677419355,1.1827956989247312,0.7628205128205128,0.16129032258064516,0.11827956989247312,1.0,0.0,0.15053763440860216,1,D.C. United,0.23655913978494625,0.5268817204301075,0.3530630985455925,0.010752688172043012,93,1897,3.4408602150537635,1.3763440860215055,0.7126948775055679,0.03225806451612903,0.08602150537634409,3.0,4.0,0.10752688172043011,Houston Dynamo,0.3010752688172043,0.5268817204301075,2.873538827990978,0.07526881720430108,98,2013,1.4000000000000001,0.0,1.070332532051282,0,1368064921550
456676,182,3.8369565217391304,0.8152173913043478,0.8228438228438228,0.043478260869565216,0.13043478260869565,6.0,2.0,0.09782608695652174,0,Málaga,0.13043478260869565,0.4673913043478261,0.7743817741750278,0.021739130434782608,92,186,5.6521739130434785,0.9239130434782609,0.858085808580858,0.09782608695652174,0.09782608695652174,1.0,6.0,0.20652173913043478,Real Madrid,0.1956521739130435,0.9782608695652174,2.3827539324072573,0.07608695652173914,23,2012,0.4736842105263158,0.3333333333333333,0.9589295320064551,0,1368052087491
456676,186,5.6521739130434785,0.9239130434782609,0.858085808580858,0.09782608695652174,0.09782608695652174,1.0,6.0,0.20652173913043478,1,Real Madrid,0.1956521739130435,0.9782608695652174,2.3827539324072573,0.07608695652173914,92,182,3.8369565217391304,0.8152173913043478,0.8228438228438228,0.043478260869565216,0.13043478260869565,6.0,2.0,0.09782608695652174,Málaga,0.13043478260869565,0.4673913043478261,0.7743817741750278,0.021739130434782608,23,2012,2.111111111111111,3.0,1.0428294954141306,3,1368052087169
442321,8,2.9680851063829787,1.202127659574468,0.7099236641221374,0.06382978723404255,0.18085106382978725,1.0,2.0,0.1595744680851064,1,Chelsea,0.32978723404255317,0.5638297872340425,1.4952297752339678,0.0425531914893617,94,6,4.25531914893617,1.0212765957446808,0.8048289738430584,0.05319148936170213,0.06382978723404255,2.0,2.0,0.14893617021276595,Tottenham Hotspur,0.20212765957446807,0.5106382978723404,0.7125218810039169,0.0425531914893617,8,2012,1.0714285714285716,1.0,0.8820801526717557,1,1368049119204
442321,6,4.25531914893617,1.0212765957446808,0.8048289738430584,0.05319148936170213,0.06382978723404255,2.0,2.0,0.14893617021276595,0,Tottenham Hotspur,0.20212765957446807,0.5106382978723404,0.7125218810039169,0.0425531914893617,94,8,2.9680851063829787,1.202127659574468,0.7099236641221374,0.06382978723404255,0.18085106382978725,1.0,2.0,0.1595744680851064,Chelsea,0.32978723404255317,0.5638297872340425,1.4952297752339678,0.0425531914893617,8,2012,0.9333333333333332,1.0,1.1336838233703297,1,1368049116620
456679,176,4.870967741935484,1.3225806451612903,0.7850953206239168,0.043010752688172046,0.1935483870967742,3.0,1.0,0.13978494623655913,1,Celta de Vigo,0.20430107526881722,0.6344086021505376,0.6929108187399277,0.043010752688172046,93,175,4.387096774193548,1.3118279569892473,0.768361581920904,0.043010752688172046,0.15053763440860216,4.0,3.0,0.10752688172043011,Atlético de Madrid,0.24731182795698925,0.4946236559139785,2.000581623763552,0.06451612903225806,23,2012,1.2999999999999998,0.3333333333333333,1.021778468753186,0,1368044450192
456679,175,4.387096774193548,1.3118279569892473,0.768361581920904,0.043010752688172046,0.15053763440860216,4.0,3.0,0.10752688172043011,0,Atlético de Madrid,0.24731182795698925,0.4946236559139785,2.000581623763552,0.06451612903225806,93,176,4.870967741935484,1.3225806451612903,0.7850953206239168,0.043010752688172046,0.1935483870967742,3.0,1.0,0.13978494623655913,Celta de Vigo,0.20430107526881722,0.6344086021505376,0.6929108187399277,0.043010752688172046,23,2012,0.7692307692307693,3.0,0.978685723550467,3,1368044442945
442328,111,4.565656565656566,0.98989898989899,0.8203266787658802,0.04040404040404041,0.13131313131313133,2.0,2.0,0.16161616161616163,1,Wigan Athletic,0.2727272727272727,0.7878787878787878,1.826609788973915,0.0707070707070707,99,80,3.8686868686868685,0.898989898989899,0.8097251585623678,0.04040404040404041,0.15151515151515152,2.0,3.0,0.12121212121212122,Swansea City,0.21212121212121213,0.45454545454545453,1.4681754845387647,0.04040404040404041,8,2012,1.3333333333333335,0.6666666666666666,1.0130927390502906,0,1367963139495
442328,80,3.8686868686868685,0.898989898989899,0.8097251585623678,0.04040404040404041,0.15151515151515152,2.0,3.0,0.12121212121212122,0,Swansea City,0.21212121212121213,0.45454545454545453,1.4681754845387647,0.04040404040404041,99,111,4.565656565656566,0.98989898989899,0.8203266787658802,0.04040404040404041,0.13131313131313133,2.0,2.0,0.16161616161616163,Wigan Athletic,0.2727272727272727,0.7878787878787878,1.826609788973915,0.0707070707070707,8,2012,0.75,1.5,0.9870764654156299,3,1367963132542
442323,43,4.311827956989247,1.1612903225806452,0.7862745098039216,0.06451612903225806,0.10752688172043011,2.0,1.0,0.25806451612903225,1,Manchester City,0.23655913978494625,0.7634408602150538,1.732181263015092,0.08602150537634409,93,35,3.6236559139784945,1.2150537634408602,0.7472283813747228,0.08602150537634409,0.10752688172043011,1.0,0.0,0.21505376344086022,West Bromwich Albion,0.22580645161290322,0.5483870967741935,1.73494157103909,0.07526881720430108,8,2012,1.2,1.0,1.0522546110432305,3,1367962957659
442323,35,3.6236559139784945,1.2150537634408602,0.7472283813747228,0.08602150537634409,0.10752688172043011,1.0,0.0,0.21505376344086022,0,West Bromwich Albion,0.22580645161290322,0.5483870967741935,1.73494157103909,0.07526881720430108,93,43,4.311827956989247,1.1612903225806452,0.7862745098039216,0.06451612903225806,0.10752688172043011,2.0,1.0,0.25806451612903225,Manchester City,0.23655913978494625,0.7634408602150538,1.732181263015092,0.08602150537634409,8,2012,0.8333333333333334,0.0,0.950340335414236,0,1367962945291
