DATE,DEXUSUK
1984-09-13,1.2675
1984-09-14,1.266
1984-09-17,1.242
1984-09-18,1.232
1984-09-19,1.237
1984-09-20,1.221
1984-09-21,1.245
1984-09-24,1.2455
1984-09-25,1.2315
1984-09-26,1.241
1984-09-27,1.246
1984-09-28,1.234
1984-10-01,1.2375
1984-10-02,1.24
1984-10-03,1.2495
1984-10-04,1.247
1984-10-05,1.2375
1984-10-08,
1984-10-09,1.228
1984-10-10,1.233
1984-10-11,1.225
1984-10-12,1.223
1984-10-15,1.2095
1984-10-16,1.2035
1984-10-17,1.2004
1984-10-18,1.187
1984-10-19,1.1915
1984-10-22,1.199
1984-10-23,1.2085
1984-10-24,1.222
1984-10-25,1.2275
1984-10-26,1.222
1984-10-29,1.2085
1984-10-30,1.2125
1984-10-31,1.2185
1984-11-01,1.235
1984-11-02,1.251
1984-11-05,1.2685
1984-11-06,
1984-11-07,1.272
1984-11-08,1.2697
1984-11-09,1.2605
1984-11-12,
1984-11-13,1.2715
1984-11-14,1.2605
1984-11-15,1.261
1984-11-16,1.254
1984-11-19,1.2487
1984-11-20,1.2375
1984-11-21,1.2272
1984-11-22,
1984-11-23,1.22
1984-11-26,1.1995
1984-11-27,1.2087
1984-11-28,1.201
1984-11-29,1.2015
1984-11-30,1.197
1984-12-03,1.1943
1984-12-04,1.2085
1984-12-05,1.208
1984-12-06,1.207
1984-12-07,1.2035
1984-12-10,1.203
1984-12-11,1.199
1984-12-12,1.1987
1984-12-13,1.1895
1984-12-14,1.1935
1984-12-17,1.191
1984-12-18,1.186
1984-12-19,1.1748
1984-12-20,1.1645
1984-12-21,1.173
1984-12-24,1.173
1984-12-25,
1984-12-26,1.171
1984-12-27,1.1625
1984-12-28,1.163
1984-12-31,1.158
1985-01-01,
1985-01-02,1.148
1985-01-03,1.1505
1985-01-04,1.1535
1985-01-07,1.1415
1985-01-08,1.1475
1985-01-09,1.141
1985-01-10,1.134
1985-01-11,1.1245
1985-01-14,1.111
1985-01-15,1.1195
1985-01-16,1.117
1985-01-17,1.1187
1985-01-18,1.1195
1985-01-21,
1985-01-22,1.1235
1985-01-23,1.11
1985-01-24,1.118
1985-01-25,1.11
1985-01-28,1.111
1985-01-29,1.1138
1985-01-30,1.126
1985-01-31,1.1305
1985-02-01,1.124
1985-02-04,1.114
1985-02-05,1.1112
1985-02-06,1.1135
1985-02-07,1.116
1985-02-08,1.109
1985-02-11,1.097
1985-02-12,
1985-02-13,1.0875
1985-02-14,1.092
1985-02-15,1.102
1985-02-18,
1985-02-19,1.0929
1985-02-20,1.0865
1985-02-21,1.0815
1985-02-22,1.0765
1985-02-25,1.0545
1985-02-26,1.052
1985-02-27,1.0875
1985-02-28,1.079
1985-03-01,1.072
1985-03-04,1.0677
1985-03-05,1.0545
1985-03-06,1.072
1985-03-07,1.0674
1985-03-08,1.064
1985-03-11,1.0885
1985-03-12,1.0885
1985-03-13,1.086
1985-03-14,1.0805
1985-03-15,1.084
1985-03-18,1.106
1985-03-19,1.1355
1985-03-20,1.151
1985-03-21,1.187
1985-03-22,1.1725
1985-03-25,1.171
1985-03-26,1.182
1985-03-27,1.2375
1985-03-28,1.227
1985-03-29,1.236
1985-04-01,1.2215
1985-04-02,1.205
1985-04-03,1.2165
1985-04-04,1.1935
1985-04-05,1.1985
1985-04-08,1.201
1985-04-09,1.21
1985-04-10,1.215
1985-04-11,1.251
1985-04-12,1.2545
1985-04-15,1.2755
1985-04-16,1.2775
1985-04-17,1.2738
1985-04-18,1.2935
1985-04-19,1.293
1985-04-22,1.278
1985-04-23,1.252
1985-04-24,1.23
1985-04-25,1.2035
1985-04-26,1.216
1985-04-29,1.23
1985-04-30,1.241
1985-05-01,1.2235
1985-05-02,1.2205
1985-05-03,1.207
1985-05-06,1.188
1985-05-07,1.218
1985-05-08,1.2075
1985-05-09,1.2378
1985-05-10,1.2335
1985-05-13,1.2535
1985-05-14,1.2735
1985-05-15,1.2625
1985-05-16,1.259
1985-05-17,1.265
1985-05-20,1.2825
1985-05-21,1.2715
1985-05-22,1.2635
1985-05-23,1.259
1985-05-24,1.2585
1985-05-27,
1985-05-28,1.2515
1985-05-29,1.2665
1985-05-30,1.2735
1985-05-31,1.286
1985-06-03,1.2945
1985-06-04,1.276
1985-06-05,1.2565
1985-06-06,1.271
1985-06-07,1.268
1985-06-10,1.257
1985-06-11,1.2623
1985-06-12,1.2665
1985-06-13,1.265
1985-06-14,1.28
1985-06-17,1.279
1985-06-18,1.299
1985-06-19,1.3065
1985-06-20,1.2769
1985-06-21,1.287
1985-06-24,1.287
1985-06-25,1.285
1985-06-26,1.298
1985-06-27,1.292
1985-06-28,1.3095
1985-07-01,1.305
1985-07-02,1.304
1985-07-03,1.3127
1985-07-04,
1985-07-05,1.327
1985-07-08,1.3435
1985-07-09,1.365
1985-07-10,1.386
1985-07-11,1.381
1985-07-12,1.385
1985-07-15,1.389
1985-07-16,1.387
1985-07-17,1.4112
1985-07-18,1.4045
1985-07-19,1.399
1985-07-22,1.3885
1985-07-23,1.41
1985-07-24,1.3978
1985-07-25,1.4105
1985-07-26,1.409
1985-07-29,1.4278
1985-07-30,1.4215
1985-07-31,1.411
1985-08-01,1.381
1985-08-02,1.371
1985-08-05,1.3675
1985-08-06,1.346
1985-08-07,1.338
1985-08-08,1.3555
1985-08-09,1.3575
1985-08-12,1.3835
1985-08-13,1.388
1985-08-14,1.384
1985-08-15,1.3965
1985-08-16,1.3995
1985-08-19,1.399
1985-08-20,1.389
1985-08-21,1.3923
1985-08-22,1.4075
1985-08-23,1.401
1985-08-26,1.4073
1985-08-27,1.393
1985-08-28,1.4015
1985-08-29,1.3995
1985-08-30,1.391
1985-09-02,
1985-09-03,1.369
1985-09-04,1.3728
1985-09-05,1.365
1985-09-06,1.325
1985-09-09,1.3045
1985-09-10,1.313
1985-09-11,1.3085
1985-09-12,1.3185
1985-09-13,1.34
1985-09-16,1.342
1985-09-17,1.3395
1985-09-18,1.335
1985-09-19,1.34
1985-09-20,1.367
1985-09-23,1.427
1985-09-24,1.4315
1985-09-25,1.4375
1985-09-26,1.437
1985-09-27,1.4025
1985-09-30,1.4085
1985-10-01,1.4105
1985-10-02,1.4135
1985-10-03,1.425
1985-10-04,1.4155
1985-10-07,1.4125
1985-10-08,1.413
1985-10-09,1.414
1985-10-10,1.411
1985-10-11,1.4115
1985-10-14,
1985-10-15,1.4128
1985-10-16,1.4075
1985-10-17,1.414
1985-10-18,1.428
1985-10-21,1.4335
1985-10-22,1.4305
1985-10-23,1.4335
1985-10-24,1.421
1985-10-25,1.422
1985-10-28,1.4275
1985-10-29,1.4352
1985-10-30,1.441
1985-10-31,1.4405
1985-11-01,1.441
1985-11-04,1.4405
1985-11-05,1.4325
1985-11-06,1.4353
1985-11-07,1.4165
1985-11-08,1.4167
1985-11-11,
1985-11-12,1.411
1985-11-13,1.4235
1985-11-14,1.4273
1985-11-15,1.4217
1985-11-18,1.4255
1985-11-19,1.4345
1985-11-20,1.434
1985-11-21,1.4415
1985-11-22,1.455
1985-11-25,1.4628
1985-11-26,1.4705
1985-11-27,1.4738
1985-11-28,
1985-11-29,1.489
1985-12-02,1.4875
1985-12-03,1.479
1985-12-04,1.486
1985-12-05,1.4795
1985-12-06,1.4785
1985-12-09,1.4575
1985-12-10,1.435
1985-12-11,1.415
1985-12-12,1.4395
1985-12-13,1.4365
1985-12-16,1.4375
1985-12-17,1.437
1985-12-18,1.4195
1985-12-19,1.421
1985-12-20,1.425
1985-12-23,1.429
1985-12-24,1.427
1985-12-25,
1985-12-26,1.429
1985-12-27,1.436
1985-12-30,1.439
1985-12-31,1.445
1986-01-01,
1986-01-02,1.4505
1986-01-03,1.438
1986-01-06,1.4355
1986-01-07,1.4395
1986-01-08,1.4433
1986-01-09,1.45
1986-01-10,1.4545
1986-01-13,1.442
1986-01-14,1.4398
1986-01-15,1.442
1986-01-16,1.438
1986-01-17,1.4367
1986-01-20,
1986-01-21,1.4075
1986-01-22,1.3943
1986-01-23,1.3835
1986-01-24,1.394
1986-01-27,1.3915
1986-01-28,1.408
1986-01-29,1.4025
1986-01-30,1.409
1986-01-31,1.412
1986-02-03,1.386
1986-02-04,1.377
1986-02-05,1.3905
1986-02-06,1.3975
1986-02-07,1.399
1986-02-10,1.4085
1986-02-11,1.412
1986-02-12,1.4095
1986-02-13,1.4175
1986-02-14,1.4183
1986-02-17,
1986-02-18,1.4283
1986-02-19,1.45
1986-02-20,1.4515
1986-02-21,1.4465
1986-02-24,1.463
1986-02-25,1.492
1986-02-26,1.489
1986-02-27,1.4815
1986-02-28,1.446
1986-03-03,1.4415
1986-03-04,1.463
1986-03-05,1.451
1986-03-06,1.4575
1986-03-07,1.4525
1986-03-10,1.443
1986-03-11,1.4555
1986-03-12,1.467
1986-03-13,1.4593
1986-03-14,1.461
1986-03-17,1.464
1986-03-18,1.4767
1986-03-19,1.479
1986-03-20,1.4875
1986-03-21,1.5015
1986-03-24,1.4875
1986-03-25,1.4618
1986-03-26,1.475
1986-03-27,1.4837
1986-03-28,1.474
1986-03-31,1.4735
1986-04-01,1.471
1986-04-02,1.4645
1986-04-03,1.4595
1986-04-04,1.451
1986-04-07,1.4555
1986-04-08,1.4605
1986-04-09,1.461
1986-04-10,1.4615
1986-04-11,1.476
1986-04-14,1.4822
1986-04-15,1.48
1986-04-16,1.5065
1986-04-17,1.5285
1986-04-18,1.518
1986-04-21,1.5112
1986-04-22,1.5215
1986-04-23,1.5235
1986-04-24,1.5338
1986-04-25,1.544
1986-04-28,1.555
1986-04-29,1.552
1986-04-30,1.551
1986-05-01,1.5292
1986-05-02,1.522
1986-05-05,1.541
1986-05-06,1.534
1986-05-07,1.5415
1986-05-08,1.543
1986-05-09,1.5425
1986-05-12,1.546
1986-05-13,1.5348
1986-05-14,1.5395
1986-05-15,1.535
1986-05-16,1.5255
1986-05-19,1.5177
1986-05-20,1.5182
1986-05-21,1.5165
1986-05-22,1.4928
1986-05-23,1.494
1986-05-26,
1986-05-27,1.5055
1986-05-28,1.502
1986-05-29,1.491
1986-05-30,1.4723
1986-06-02,1.474
1986-06-03,1.493
1986-06-04,1.4835
1986-06-05,1.4955
1986-06-06,1.5045
1986-06-09,1.498
1986-06-10,1.5165
1986-06-11,1.527
1986-06-12,1.523
1986-06-13,1.5235
1986-06-16,1.523
1986-06-17,1.5015
1986-06-18,1.5
1986-06-19,1.5035
1986-06-20,1.499
1986-06-23,1.4995
1986-06-24,1.5165
1986-06-25,1.5165
1986-06-26,1.5195
1986-06-27,1.529
1986-06-30,1.532
1986-07-01,1.5495
1986-07-02,1.537
1986-07-03,1.5455
1986-07-04,
1986-07-07,1.5342
1986-07-08,1.531
1986-07-09,1.524
1986-07-10,1.5155
1986-07-11,1.504
1986-07-14,1.4805
1986-07-15,1.494
1986-07-16,1.514
1986-07-17,1.515
1986-07-18,1.5045
1986-07-21,1.499
1986-07-22,1.49
1986-07-23,1.492
1986-07-24,1.4935
1986-07-25,1.4825
1986-07-28,1.4805
1986-07-29,1.488
1986-07-30,1.4895
1986-07-31,1.4915
1986-08-01,1.485
1986-08-04,1.47
1986-08-05,1.485
1986-08-06,1.479
1986-08-07,1.4765
1986-08-08,1.473
1986-08-11,1.4857
1986-08-12,1.4845
1986-08-13,1.486
1986-08-14,1.493
1986-08-15,1.494
1986-08-18,1.493
1986-08-19,1.5015
1986-08-20,1.504
1986-08-21,1.4981
1986-08-22,1.4865
1986-08-25,1.4778
1986-08-26,1.4835
1986-08-27,1.484
1986-08-28,1.4805
1986-08-29,1.488
1986-09-01,
1986-09-02,1.4892
1986-09-03,1.4995
1986-09-04,1.504
1986-09-05,1.495
1986-09-08,1.4865
1986-09-09,1.484
1986-09-10,1.4815
1986-09-11,1.4695
1986-09-12,1.476
1986-09-15,1.4808
1986-09-16,1.4755
1986-09-17,1.475
1986-09-18,1.472
1986-09-19,1.4755
1986-09-22,1.456
1986-09-23,1.4487
1986-09-24,1.4465
1986-09-25,1.4345
1986-09-26,1.4365
1986-09-29,1.433
1986-09-30,1.4468
1986-10-01,1.444
1986-10-02,1.434
1986-10-03,1.4425
1986-10-06,1.4385
1986-10-07,1.432
1986-10-08,1.4202
1986-10-09,1.4215
1986-10-10,1.4335
1986-10-13,
1986-10-14,1.437
1986-10-15,1.4395
1986-10-16,1.4375
1986-10-17,1.4315
1986-10-20,1.4298
1986-10-21,1.436
1986-10-22,1.431
1986-10-23,1.424
1986-10-24,1.4125
1986-10-27,1.4065
1986-10-28,1.4155
1986-10-29,1.4115
1986-10-30,1.3973
1986-10-31,1.4055
1986-11-03,1.4113
1986-11-04,1.4148
1986-11-05,1.423
1986-11-06,1.431
1986-11-07,1.4258
1986-11-10,1.4354
1986-11-11,
1986-11-12,1.4265
1986-11-13,1.4245
1986-11-14,1.4303
1986-11-17,1.428
1986-11-18,1.4225
1986-11-19,1.418
1986-11-20,1.4107
1986-11-21,1.423
1986-11-24,1.4165
1986-11-25,1.4222
1986-11-26,1.4315
1986-11-27,
1986-11-28,1.4335
1986-12-01,1.4375
1986-12-02,1.4343
1986-12-03,1.432
1986-12-04,1.429
1986-12-05,1.4285
1986-12-08,1.4195
1986-12-09,1.4235
1986-12-10,1.4252
1986-12-11,1.423
1986-12-12,1.4273
1986-12-15,1.432
1986-12-16,1.4295
1986-12-17,1.4298
1986-12-18,1.4307
1986-12-19,1.4325
1986-12-22,1.4415
1986-12-23,1.4525
1986-12-24,1.4585
1986-12-25,
1986-12-26,1.458
1986-12-29,1.4683
1986-12-30,1.4685
1986-12-31,1.4825
1987-01-01,
1987-01-02,1.49
1987-01-05,1.4728
1987-01-06,1.4762
1987-01-07,1.4705
1987-01-08,1.475
1987-01-09,1.478
1987-01-12,1.4918
1987-01-13,1.4903
1987-01-14,1.5055
1987-01-15,1.5042
1987-01-16,1.5155
1987-01-19,
1987-01-20,1.52
1987-01-21,1.517
1987-01-22,1.532
1987-01-23,1.5205
1987-01-26,1.527
1987-01-27,1.5357
1987-01-28,1.536
1987-01-29,1.5368
1987-01-30,1.514
1987-02-02,1.5241
1987-02-03,1.5275
1987-02-04,1.5228
1987-02-05,1.515
1987-02-06,1.5065
1987-02-09,1.519
1987-02-10,1.535
1987-02-11,1.523
1987-02-12,1.519
1987-02-13,1.52
1987-02-16,
1987-02-17,1.5305
1987-02-18,1.5312
1987-02-19,1.526
1987-02-20,1.5283
1987-02-23,1.542
1987-02-24,1.5395
1987-02-25,1.537
1987-02-26,1.5395
1987-02-27,1.546
1987-03-02,1.5638
1987-03-03,1.56
1987-03-04,1.5642
1987-03-05,1.5778
1987-03-06,1.589
1987-03-09,1.588
1987-03-10,1.5842
1987-03-11,1.591
1987-03-12,1.5885
1987-03-13,1.575
1987-03-16,1.583
1987-03-17,1.5975
1987-03-18,1.6058
1987-03-19,1.6033
1987-03-20,1.6022
1987-03-23,1.617
1987-03-24,1.61
1987-03-25,1.6058
1987-03-26,1.606
1987-03-27,1.603
1987-03-30,1.6075
1987-03-31,1.607
1987-04-01,1.602
1987-04-02,1.607
1987-04-03,1.6095
1987-04-06,1.617
1987-04-07,1.6183
1987-04-08,1.6128
1987-04-09,1.6177
1987-04-10,1.625
1987-04-13,1.6235
1987-04-14,1.633
1987-04-15,1.633
1987-04-16,1.631
1987-04-17,1.63
1987-04-20,1.6317
1987-04-21,1.6332
1987-04-22,1.6275
1987-04-23,1.637
1987-04-24,1.657
1987-04-27,1.6675
1987-04-28,1.6545
1987-04-29,1.6597
1987-04-30,1.6605
1987-05-01,1.6685
1987-05-04,1.68
1987-05-05,1.6885
1987-05-06,1.6843
1987-05-07,1.679
1987-05-08,1.6745
1987-05-11,1.658
1987-05-12,1.6692
1987-05-13,1.6715
1987-05-14,1.6778
1987-05-15,1.6783
1987-05-18,1.6838
1987-05-19,1.6825
1987-05-20,1.683
1987-05-21,1.679
1987-05-22,1.673
1987-05-25,
1987-05-26,1.634
1987-05-27,1.613
1987-05-28,1.6255
1987-05-29,1.6295
1987-06-01,1.6242
1987-06-02,1.6435
1987-06-03,1.643
1987-06-04,1.6232
1987-06-05,1.631
1987-06-08,1.6385
1987-06-09,1.661
1987-06-10,1.6585
1987-06-11,1.6613
1987-06-12,1.652
1987-06-15,1.632
1987-06-16,1.634
1987-06-17,1.6342
1987-06-18,1.6298
1987-06-19,1.616
1987-06-22,1.595
1987-06-23,1.599
1987-06-24,1.622
1987-06-25,1.6121
1987-06-26,1.6105
1987-06-29,1.6008
1987-06-30,1.6128
1987-07-01,1.6155
1987-07-02,1.6155
1987-07-03,1.61
1987-07-06,1.6185
1987-07-07,1.62
1987-07-08,1.6178
1987-07-09,1.6175
1987-07-10,1.6135
1987-07-13,1.6175
1987-07-14,1.6108
1987-07-15,1.6315
1987-07-16,1.6305
1987-07-17,1.6075
1987-07-20,1.6018
1987-07-21,1.5955
1987-07-22,1.595
1987-07-23,1.6037
1987-07-24,1.603
1987-07-27,1.5975
1987-07-28,1.5985
1987-07-29,1.6
1987-07-30,1.594
1987-07-31,1.591
1987-08-03,1.5835
1987-08-04,1.57
1987-08-05,1.5783
1987-08-06,1.576
1987-08-07,1.5667
1987-08-10,1.5667
1987-08-11,1.5697
1987-08-12,1.579
1987-08-13,1.5797
1987-08-14,1.589
1987-08-17,1.5908
1987-08-18,1.617
1987-08-19,1.615
1987-08-20,1.622
1987-08-21,1.629
1987-08-24,1.63
1987-08-25,1.6182
1987-08-26,1.6165
1987-08-27,1.629
1987-08-28,1.6325
1987-08-31,1.6328
1987-09-01,1.6401
1987-09-02,1.6497
1987-09-03,1.657
1987-09-04,1.6538
1987-09-07,
1987-09-08,1.6595
1987-09-09,1.651
1987-09-10,1.6447
1987-09-11,1.65
1987-09-14,1.637
1987-09-15,1.6423
1987-09-16,1.6452
1987-09-17,1.6462
1987-09-18,1.6553
1987-09-21,1.6478
1987-09-22,1.641
1987-09-23,1.6422
1987-09-24,1.637
1987-09-25,1.6417
1987-09-28,1.642
1987-09-29,1.628
1987-09-30,1.6248
1987-10-01,1.6165
1987-10-02,1.6212
1987-10-05,1.6238
1987-10-06,1.632
1987-10-07,1.6403
1987-10-08,1.6425
1987-10-09,1.6507
1987-10-12,
1987-10-13,1.647
1987-10-14,1.653
1987-10-15,1.664
1987-10-16,1.6645
1987-10-19,1.68
1987-10-20,1.6545
1987-10-21,1.6515
1987-10-22,1.6495
1987-10-23,1.675
1987-10-26,1.688
1987-10-27,1.6965
1987-10-28,1.71
1987-10-29,1.719
1987-10-30,1.7215
1987-11-02,1.739
1987-11-03,1.74
1987-11-04,1.7482
1987-11-05,1.783
1987-11-06,1.7825
1987-11-09,1.793
1987-11-10,1.7865
1987-11-11,
1987-11-12,1.7575
1987-11-13,1.768
1987-11-16,1.75
1987-11-17,1.764
1987-11-18,1.77
1987-11-19,1.7802
1987-11-20,1.779
1987-11-23,1.7905
1987-11-24,1.7725
1987-11-25,1.7925
1987-11-26,
1987-11-27,1.8105
1987-11-30,1.8256
1987-12-01,1.818
1987-12-02,1.812
1987-12-03,1.8065
1987-12-04,1.798
1987-12-07,1.794
1987-12-08,1.7962
1987-12-09,1.802
1987-12-10,1.83
1987-12-11,1.838
1987-12-14,1.837
1987-12-15,1.8315
1987-12-16,1.8315
1987-12-17,1.8355
1987-12-18,1.8258
1987-12-21,1.827
1987-12-22,1.8305
1987-12-23,1.8232
1987-12-24,1.8315
1987-12-25,
1987-12-28,1.86
1987-12-29,1.861
1987-12-30,1.858
1987-12-31,1.886
1988-01-01,
1988-01-04,1.8773
1988-01-05,1.8305
1988-01-06,1.806
1988-01-07,1.816
1988-01-08,1.806
1988-01-11,1.8219
1988-01-12,1.821
1988-01-13,1.825
1988-01-14,1.8125
1988-01-15,1.7755
1988-01-18,
1988-01-19,1.7785
1988-01-20,1.7923
1988-01-21,1.796
1988-01-22,1.7823
1988-01-25,1.772
1988-01-26,1.774
1988-01-27,1.7798
1988-01-28,1.782
1988-01-29,1.7691
1988-02-01,1.758
1988-02-02,1.77
1988-02-03,1.767
1988-02-04,1.7628
1988-02-05,1.755
1988-02-08,1.754
1988-02-09,1.7462
1988-02-10,1.7608
1988-02-11,1.7585
1988-02-12,1.7395
1988-02-15,
1988-02-16,1.7475
1988-02-17,1.748
1988-02-18,1.7435
1988-02-19,1.749
1988-02-22,1.764
1988-02-23,1.7663
1988-02-24,1.764
1988-02-25,1.7635
1988-02-26,1.7732
1988-02-29,1.7735
1988-03-01,1.7775
1988-03-02,1.7705
1988-03-03,1.768
1988-03-04,1.774
1988-03-07,1.818
1988-03-08,1.8415
1988-03-09,1.8475
1988-03-10,1.8422
1988-03-11,1.8525
1988-03-14,1.8528
1988-03-15,1.8542
1988-03-16,1.8475
1988-03-17,1.8325
1988-03-18,1.8205
1988-03-21,1.8263
1988-03-22,1.8294
1988-03-23,1.835
1988-03-24,1.843
1988-03-25,1.836
1988-03-28,1.8588
1988-03-29,1.868
1988-03-30,1.877
1988-03-31,1.8865
1988-04-01,1.89
1988-04-04,1.888
1988-04-05,1.879
1988-04-06,1.875
1988-04-07,1.871
1988-04-08,1.8752
1988-04-11,1.8544
1988-04-12,1.8505
1988-04-13,1.839
1988-04-14,1.8756
1988-04-15,1.8885
1988-04-18,1.905
1988-04-19,1.8925
1988-04-20,1.893
1988-04-21,1.898
1988-04-22,1.889
1988-04-25,1.8748
1988-04-26,1.875
1988-04-27,1.877
1988-04-28,1.874
1988-04-29,1.8785
1988-05-02,1.8715
1988-05-03,1.8712
1988-05-04,1.8645
1988-05-05,1.8665
1988-05-06,1.862
1988-05-09,1.8797
1988-05-10,1.8813
1988-05-11,1.886
1988-05-12,1.8845
1988-05-13,1.891
1988-05-16,1.889
1988-05-17,1.8638
1988-05-18,1.864
1988-05-19,1.8668
1988-05-20,1.8618
1988-05-23,1.869
1988-05-24,1.867
1988-05-25,1.863
1988-05-26,1.8625
1988-05-27,1.8555
1988-05-30,
1988-05-31,1.8382
1988-06-01,1.8235
1988-06-02,1.7995
1988-06-03,1.794
1988-06-06,1.8017
1988-06-07,1.8112
1988-06-08,1.8171
1988-06-09,1.8145
1988-06-10,1.817
1988-06-13,1.8165
1988-06-14,1.785
1988-06-15,1.786
1988-06-16,1.786
1988-06-17,1.7825
1988-06-20,1.7845
1988-06-21,1.7855
1988-06-22,1.7677
1988-06-23,1.7566
1988-06-24,1.725
1988-06-27,1.7029
1988-06-28,1.718
1988-06-29,1.7063
1988-06-30,1.7085
1988-07-01,1.701
1988-07-04,
1988-07-05,1.707
1988-07-06,1.7115
1988-07-07,1.7173
1988-07-08,1.7015
1988-07-11,1.689
1988-07-12,1.6955
1988-07-13,1.6917
1988-07-14,1.689
1988-07-15,1.663
1988-07-18,1.67
1988-07-19,1.6935
1988-07-20,1.7095
1988-07-21,1.7265
1988-07-22,1.74
1988-07-25,1.725
1988-07-26,1.7133
1988-07-27,1.726
1988-07-28,1.722
1988-07-29,1.71
1988-08-01,1.713
1988-08-02,1.71
1988-08-03,1.7105
1988-08-04,1.709
1988-08-05,1.6928
1988-08-08,1.697
1988-08-09,1.6863
1988-08-10,1.6905
1988-08-11,1.691
1988-08-12,1.7155
1988-08-15,1.7138
1988-08-16,1.719
1988-08-17,1.6898
1988-08-18,1.6985
1988-08-19,1.7025
1988-08-22,1.6763
1988-08-23,1.679
1988-08-24,1.6785
1988-08-25,1.699
1988-08-26,1.6908
1988-08-29,1.685
1988-08-30,1.69
1988-08-31,1.6825
1988-09-01,1.669
1988-09-02,1.683
1988-09-05,
1988-09-06,1.7033
1988-09-07,1.708
1988-09-08,1.697
1988-09-09,1.6968
1988-09-12,1.6957
1988-09-13,1.696
1988-09-14,1.6745
1988-09-15,1.68
1988-09-16,1.6754
1988-09-19,1.6788
1988-09-20,1.6865
1988-09-21,1.675
1988-09-22,1.6675
1988-09-23,1.6715
1988-09-26,1.6665
1988-09-27,1.6788
1988-09-28,1.6868
1988-09-29,1.6822
1988-09-30,1.691
1988-10-03,1.6985
1988-10-04,1.6945
1988-10-05,1.6955
1988-10-06,1.694
1988-10-07,1.698
1988-10-10,
1988-10-11,1.716
1988-10-12,1.731
1988-10-13,1.7455
1988-10-14,1.7555
1988-10-17,1.748
1988-10-18,1.752
1988-10-19,1.7505
1988-10-20,1.763
1988-10-21,1.762
1988-10-24,1.7515
1988-10-25,1.7535
1988-10-26,1.761
1988-10-27,1.768
1988-10-28,1.768
1988-10-31,1.769
1988-11-01,1.7668
1988-11-02,1.777
1988-11-03,1.782
1988-11-04,1.765
1988-11-07,1.775
1988-11-08,1.7702
1988-11-09,1.7908
1988-11-10,1.7955
1988-11-11,
1988-11-14,1.808
1988-11-15,1.807
1988-11-16,1.822
1988-11-17,1.821
1988-11-18,1.816
1988-11-21,1.8235
1988-11-22,1.8318
1988-11-23,1.837
1988-11-24,
1988-11-25,1.844
1988-11-28,1.837
1988-11-29,1.8516
1988-11-30,1.8493
1988-12-01,1.8525
1988-12-02,1.856
1988-12-05,1.87
1988-12-06,1.8654
1988-12-07,1.841
1988-12-08,1.85
1988-12-09,1.849
1988-12-12,1.842
1988-12-13,1.828
1988-12-14,1.8295
1988-12-15,1.8278
1988-12-16,1.811
1988-12-19,1.8226
1988-12-20,1.8015
1988-12-21,1.807
1988-12-22,1.798
1988-12-23,1.8
1988-12-26,
1988-12-27,1.804
1988-12-28,1.789
1988-12-29,1.7895
1988-12-30,1.8085
1989-01-02,
1989-01-03,1.8225
1989-01-04,1.807
1989-01-05,1.797
1989-01-06,1.78
1989-01-09,1.7636
1989-01-10,1.7637
1989-01-11,1.781
1989-01-12,1.784
1989-01-13,1.7787
1989-01-16,
1989-01-17,1.768
1989-01-18,1.7545
1989-01-19,1.75
1989-01-20,1.7685
1989-01-23,1.774
1989-01-24,1.7677
1989-01-25,1.771
1989-01-26,1.7735
1989-01-27,1.758
1989-01-30,1.7618
1989-01-31,1.75
1989-02-01,1.7535
1989-02-02,1.7508
1989-02-03,1.7415
1989-02-06,1.7327
1989-02-07,1.7425
1989-02-08,1.7433
1989-02-09,1.7548
1989-02-10,1.7543
1989-02-13,1.7495
1989-02-14,1.7685
1989-02-15,1.7733
1989-02-16,1.7708
1989-02-17,1.776
1989-02-20,
1989-02-21,1.7502
1989-02-22,1.7505
1989-02-23,1.76
1989-02-24,1.753
1989-02-27,1.7448
1989-02-28,1.744
1989-03-01,1.724
1989-03-02,1.7238
1989-03-03,1.723
1989-03-06,1.722
1989-03-07,1.7217
1989-03-08,1.7197
1989-03-09,1.7175
1989-03-10,1.7155
1989-03-13,1.7115
1989-03-14,1.7272
1989-03-15,1.719
1989-03-16,1.7179
1989-03-17,1.713
1989-03-20,1.7103
1989-03-21,1.72
1989-03-22,1.7228
1989-03-23,1.7218
1989-03-24,1.719
1989-03-27,1.71
1989-03-28,1.688
1989-03-29,1.6886
1989-03-30,1.6875
1989-03-31,1.6852
1989-04-03,1.686
1989-04-04,1.7068
1989-04-05,1.6997
1989-04-06,1.704
1989-04-07,1.697
1989-04-10,1.6975
1989-04-11,1.689
1989-04-12,1.6905
1989-04-13,1.6975
1989-04-14,1.6988
1989-04-17,1.716
1989-04-18,1.718
1989-04-19,1.71
1989-04-20,1.717
1989-04-21,1.714
1989-04-24,1.7049
1989-04-25,1.701
1989-04-26,1.6885
1989-04-27,1.6905
1989-04-28,1.689
1989-05-01,1.68
1989-05-02,1.685
1989-05-03,1.683
1989-05-04,1.6833
1989-05-05,1.6732
1989-05-08,1.6692
1989-05-09,1.6605
1989-05-10,1.6715
1989-05-11,1.667
1989-05-12,1.6593
1989-05-15,1.6394
1989-05-16,1.6393
1989-05-17,1.6125
1989-05-18,1.6175
1989-05-19,1.619
1989-05-22,1.5806
1989-05-23,1.5678
1989-05-24,1.5695
1989-05-25,1.5803
