Date,pep,ko
1993-03-31,15.62,16.7
1993-03-30,15.58,16.85
1993-03-29,15.53,16.41
1993-03-26,15.3,16.31
1993-03-25,15.39,16.7
1993-03-24,15.21,16.41
1993-03-23,15.03,16.26
1993-03-22,15.21,16.46
1993-03-19,15.3,16.61
1993-03-18,15.12,16.8
1993-03-17,14.94,16.7
1993-03-16,14.89,16.9
1993-03-15,14.8,16.85
1993-03-12,14.8,16.55
1993-03-11,15.3,16.75
1993-03-10,15.35,16.8
1993-03-09,15.35,16.9
1993-03-08,15.49,17.08
1993-03-05,15.03,16.74
1993-03-04,14.85,16.83
1993-03-03,14.89,16.69
1993-03-02,14.71,16.83
1993-03-01,14.26,16.44
1993-02-26,14.48,16.54
1993-02-25,14.39,16.49
1993-02-24,14.66,16.39
1993-02-23,14.62,16.15
1993-02-22,14.44,16.1
1993-02-19,14.53,16.3
1993-02-18,14.53,16.1
1993-02-17,14.66,15.96
1993-02-16,14.35,15.86
1993-02-12,14.35,15.81
1993-02-11,14.76,15.86
1993-02-10,14.44,15.81
1993-02-09,14.3,15.91
1993-02-08,14.66,16.05
1993-02-05,14.71,16.1
1993-02-04,15.07,16.3
1993-02-03,15.07,16.35
1993-02-02,15.16,16.44
1993-02-01,15.35,16.78
1993-01-29,15.21,16.54
1993-01-28,15.21,16.1
1993-01-27,15.39,16.2
1993-01-26,15.16,16.44
1993-01-25,14.89,16.3
1993-01-22,14.89,16.0
1993-01-21,14.94,16.35
1993-01-20,14.85,16.3
1993-01-19,14.94,16.39
1993-01-18,15.07,16.83
1993-01-15,15.07,16.88
1993-01-14,14.8,16.88
1993-01-13,14.57,16.15
1993-01-12,14.57,16.0
1993-01-11,14.39,15.91
1993-01-08,14.39,15.71
1993-01-07,14.17,15.86
1993-01-06,14.57,16.15
1993-01-05,14.8,16.05
1993-01-04,14.94,16.39
1992-12-31,15.07,16.35
1992-12-30,15.3,16.69
1992-12-29,15.3,16.78
1992-12-28,15.53,16.98
1992-12-24,15.35,16.98
1992-12-23,15.39,17.03
1992-12-22,15.44,17.03
1992-12-21,15.48,16.98
1992-12-18,15.39,17.08
1992-12-17,15.25,16.2
1992-12-16,15.3,15.86
1992-12-15,15.53,15.86
1992-12-14,15.44,15.42
1992-12-11,15.39,15.57
1992-12-10,15.21,15.51
1992-12-09,15.39,15.57
1992-12-08,15.44,15.66
1992-12-07,15.21,15.61
1992-12-04,15.16,15.47
1992-12-03,14.94,15.42
1992-12-02,15.07,15.42
1992-12-01,14.75,15.47
1992-11-30,14.75,15.51
1992-11-27,14.85,15.76
1992-11-25,14.85,15.86
1992-11-24,14.98,15.81
1992-11-23,15.12,15.85
1992-11-20,15.39,15.9
1992-11-19,15.07,15.85
1992-11-18,15.16,15.85
1992-11-17,14.85,15.85
1992-11-16,14.66,15.9
1992-11-13,14.66,16.14
1992-11-12,14.62,15.95
1992-11-11,14.8,16.29
1992-11-10,14.44,15.9
1992-11-09,14.35,16.0
1992-11-06,14.26,15.9
1992-11-05,14.08,15.9
1992-11-04,14.26,15.66
1992-11-03,14.44,15.85
1992-11-02,14.57,16.14
1992-10-30,14.44,15.8
1992-10-29,14.44,16.14
1992-10-28,14.53,16.1
1992-10-27,14.44,16.1
1992-10-26,14.26,15.85
1992-10-23,14.26,15.56
1992-10-22,14.48,15.75
1992-10-21,14.53,15.75
1992-10-20,14.53,15.85
1992-10-19,14.48,16.0
1992-10-16,14.39,15.71
1992-10-15,14.26,15.27
1992-10-14,14.12,14.98
1992-10-13,13.99,14.73
1992-10-12,13.71,14.35
1992-10-09,13.49,14.39
1992-10-08,13.71,14.64
1992-10-07,13.53,14.59
1992-10-06,13.67,15.07
1992-10-05,13.8,15.32
1992-10-02,13.94,15.27
1992-10-01,14.17,15.56
1992-09-30,13.71,15.75
1992-09-29,13.71,15.85
1992-09-28,13.71,16.04
1992-09-25,13.53,16.0
1992-09-24,13.67,16.1
1992-09-23,13.44,15.85
1992-09-22,13.4,16.43
1992-09-21,13.94,17.41
1992-09-18,13.99,17.5
1992-09-17,14.08,17.36
1992-09-16,13.9,17.41
1992-09-15,13.85,17.21
1992-09-14,13.9,17.26
1992-09-11,13.76,17.21
1992-09-10,13.76,17.17
1992-09-09,13.67,17.17
1992-09-08,13.67,16.92
1992-09-04,13.62,16.92
1992-09-03,13.71,16.92
1992-09-02,13.35,16.92
1992-09-01,13.44,16.96
1992-08-31,13.53,16.67
1992-08-28,13.67,16.82
1992-08-27,13.67,16.63
1992-08-26,13.67,16.58
1992-08-25,13.58,16.53
1992-08-24,13.44,16.53
1992-08-21,13.58,16.58
1992-08-20,13.85,16.92
1992-08-19,13.62,16.72
1992-08-18,13.89,16.87
1992-08-17,13.94,16.82
1992-08-14,13.89,16.82
1992-08-13,13.89,16.77
1992-08-12,13.76,16.67
1992-08-11,13.58,16.63
1992-08-10,13.49,16.72
1992-08-07,13.35,16.53
1992-08-06,13.49,16.48
1992-08-05,13.53,16.48
1992-08-04,13.53,16.53
1992-08-03,13.49,16.67
1992-07-31,13.49,16.24
1992-07-30,13.35,16.09
1992-07-29,13.53,16.24
1992-07-28,13.53,15.9
1992-07-27,13.08,15.66
1992-07-24,13.26,15.7
1992-07-23,13.17,15.75
1992-07-22,12.99,15.75
1992-07-21,13.26,16.04
1992-07-20,12.86,15.9
1992-07-17,12.99,15.85
1992-07-16,12.99,15.7
1992-07-15,12.99,15.7
1992-07-14,13.13,16.09
1992-07-13,13.22,16.33
1992-07-10,13.26,16.53
1992-07-09,13.26,16.72
1992-07-08,13.08,16.48
1992-07-07,12.99,16.28
1992-07-06,12.99,16.48
1992-07-02,12.99,16.24
1992-07-01,12.72,15.99
1992-06-30,12.58,15.51
1992-06-29,12.81,15.66
1992-06-26,12.54,15.41
1992-06-25,12.45,15.66
1992-06-24,12.4,15.46
1992-06-23,12.54,15.56
1992-06-22,12.45,15.61
1992-06-19,12.67,15.66
1992-06-18,12.54,15.37
1992-06-17,12.72,15.27
1992-06-16,12.76,15.8
1992-06-15,12.81,16.28
1992-06-12,12.99,16.38
1992-06-11,12.86,16.58
1992-06-10,12.58,16.53
1992-06-09,12.67,16.72
1992-06-08,12.72,16.86
1992-06-05,12.81,16.96
1992-06-04,12.81,16.52
1992-06-03,12.94,17.0
1992-06-02,13.03,17.1
1992-06-01,12.94,17.29
1992-05-29,13.12,17.0
1992-05-28,12.94,17.2
1992-05-27,12.63,17.06
1992-05-26,12.54,16.77
1992-05-22,12.94,17.1
1992-05-21,12.85,17.15
1992-05-20,13.03,17.2
1992-05-19,12.94,17.44
1992-05-18,12.99,17.1
1992-05-15,13.08,16.77
1992-05-14,13.12,16.67
1992-05-13,13.12,16.91
1992-05-12,12.9,16.57
1992-05-11,13.03,16.5
1992-05-08,12.99,16.33
1992-05-07,12.94,16.11
1992-05-06,12.9,15.97
1992-05-05,13.03,15.99
1992-05-04,13.12,16.14
1992-05-01,13.03,16.01
1992-04-30,13.12,16.04
1992-04-29,12.76,15.77
1992-04-28,12.54,15.53
1992-04-27,12.18,15.53
1992-04-24,12.22,15.65
1992-04-23,12.45,15.92
1992-04-22,12.36,15.7
1992-04-21,12.45,15.7
1992-04-20,12.45,15.72
1992-04-16,12.63,16.06
1992-04-15,12.72,16.11
1992-04-14,12.76,15.85
1992-04-13,12.72,15.82
1992-04-10,12.72,15.92
1992-04-09,12.58,15.7
1992-04-08,12.36,15.46
1992-04-07,12.31,15.63
1992-04-06,12.4,16.11
1992-04-03,12.58,16.04
1992-04-02,12.45,15.63
1992-04-01,12.49,15.85
1992-03-31,12.31,15.8
1992-03-30,12.27,15.87
1992-03-27,12.36,15.99
1992-03-26,11.95,15.94
1992-03-25,11.86,15.89
1992-03-24,11.64,15.75
1992-03-23,11.77,15.8
1992-03-20,11.82,15.65
1992-03-19,11.59,15.58
1992-03-18,11.64,15.72
1992-03-17,11.68,15.92
1992-03-16,11.5,15.8
1992-03-13,11.46,15.72
1992-03-12,11.37,15.68
1992-03-11,11.46,15.63
1992-03-10,11.37,15.7
1992-03-09,11.37,15.48
1992-03-06,11.37,15.19
1992-03-05,11.42,15.48
1992-03-04,11.6,15.5
1992-03-03,11.6,15.69
1992-03-02,11.64,15.67
1992-02-28,11.55,15.74
1992-02-27,11.64,15.72
1992-02-26,11.69,15.79
1992-02-25,11.46,15.33
1992-02-24,11.69,15.31
1992-02-21,11.55,15.23
1992-02-20,11.73,15.23
1992-02-19,11.28,14.83
1992-02-18,11.01,14.61
1992-02-14,11.37,14.83
1992-02-13,11.42,14.92
1992-02-12,11.77,15.12
1992-02-11,11.55,14.97
1992-02-10,11.42,15.16
1992-02-07,11.55,15.04
1992-02-06,11.77,15.14
1992-02-05,11.77,15.04
1992-02-04,12.09,15.21
1992-02-03,12.0,15.19
1992-01-31,12.09,14.92
1992-01-30,12.13,14.85
1992-01-29,11.73,13.77
1992-01-28,12.0,14.13
1992-01-27,11.77,14.22
1992-01-24,11.82,14.42
1992-01-23,11.86,14.35
1992-01-22,11.82,14.42
1992-01-21,11.77,14.13
1992-01-20,11.82,13.98
1992-01-17,12.09,14.27
1992-01-16,12.09,14.25
1992-01-15,12.49,14.83
1992-01-14,12.49,15.36
1992-01-13,12.36,15.19
1992-01-10,12.18,15.26
1992-01-09,12.63,15.4
1992-01-08,12.63,15.55
1992-01-07,12.13,15.84
1992-01-06,12.13,15.98
1992-01-03,12.31,16.03
1992-01-02,12.13,15.45
1991-12-31,12.13,15.45
1991-12-30,12.22,15.64
1991-12-27,12.09,15.45
1991-12-26,12.04,15.52
1991-12-24,11.77,15.36
1991-12-23,11.82,15.16
1991-12-20,11.86,14.61
1991-12-19,11.73,14.44
1991-12-18,11.46,14.42
1991-12-17,11.37,14.39
1991-12-16,11.24,14.13
1991-12-13,11.15,13.86
1991-12-12,11.24,13.82
1991-12-11,11.01,13.89
1991-12-10,11.01,13.79
1991-12-09,10.92,13.94
1991-12-06,10.79,13.77
1991-12-05,10.79,13.94
1991-12-04,10.84,13.79
1991-12-03,10.84,13.77
1991-12-02,10.93,13.84
1991-11-29,10.57,13.36
1991-11-27,10.57,13.45
1991-11-26,10.61,13.57
1991-11-25,10.26,13.19
1991-11-22,10.3,13.33
1991-11-21,10.48,13.19
1991-11-20,10.26,12.76
1991-11-19,10.39,12.74
1991-11-18,10.61,12.88
1991-11-15,10.17,12.42
1991-11-14,10.66,13.12
1991-11-13,10.48,13.02
1991-11-12,10.52,12.86
1991-11-11,10.35,12.74
1991-11-08,10.35,12.59
1991-11-07,10.48,12.59
1991-11-06,10.21,12.59
1991-11-05,10.3,12.54
1991-11-04,10.48,12.64
1991-11-01,10.26,12.69
1991-10-31,10.17,12.78
1991-10-30,10.21,12.83
1991-10-29,10.17,12.59
1991-10-28,9.99,12.45
1991-10-25,9.9,12.16
1991-10-24,9.9,12.04
1991-10-23,9.99,12.09
1991-10-22,9.68,12.04
1991-10-21,9.94,12.11
1991-10-18,10.03,12.16
1991-10-17,10.08,12.07
1991-10-16,10.21,12.07
1991-10-15,10.35,12.14
1991-10-14,10.35,12.28
1991-10-11,10.26,12.09
1991-10-10,10.3,12.23
1991-10-09,10.3,12.26
1991-10-08,10.35,12.33
1991-10-07,10.26,12.21
1991-10-04,10.17,12.26
1991-10-03,10.26,12.28
1991-10-02,10.39,12.45
1991-10-01,10.35,12.47
1991-09-30,10.17,12.38
1991-09-27,10.12,12.33
1991-09-26,10.12,12.33
1991-09-25,10.17,12.35
1991-09-24,10.3,12.35
1991-09-23,10.39,12.3
1991-09-20,10.39,12.42
1991-09-19,10.52,12.47
1991-09-18,10.43,12.57
1991-09-17,10.39,12.5
1991-09-16,10.39,12.54
1991-09-13,10.52,12.38
1991-09-12,10.66,12.42
1991-09-11,10.57,12.3
1991-09-10,10.39,12.21
1991-09-09,10.61,12.38
1991-09-06,10.35,12.45
1991-09-05,10.61,12.28
1991-09-04,11.06,12.28
1991-09-03,11.19,12.43
1991-08-30,11.5,12.57
1991-08-29,11.72,12.62
1991-08-28,11.81,12.69
1991-08-27,11.68,12.35
1991-08-26,11.72,12.4
1991-08-23,11.86,12.43
1991-08-22,11.68,12.4
1991-08-21,11.72,12.45
1991-08-20,11.24,12.09
1991-08-19,10.92,11.83
1991-08-16,11.41,12.0
1991-08-15,11.68,12.21
1991-08-14,11.64,12.19
1991-08-13,11.41,12.14
1991-08-12,11.46,12.09
1991-08-09,11.37,12.02
1991-08-08,11.55,12.04
1991-08-07,11.55,12.12
1991-08-06,11.46,12.14
1991-08-05,11.15,11.88
1991-08-02,11.24,11.83
1991-08-01,11.28,11.64
1991-07-31,11.32,11.5
1991-07-30,11.19,11.35
1991-07-29,10.61,11.18
1991-07-26,10.48,11.07
1991-07-25,10.57,11.14
1991-07-24,10.53,11.14
1991-07-23,10.3,11.16
1991-07-22,10.3,11.26
1991-07-19,10.44,11.37
1991-07-18,10.57,11.45
1991-07-17,10.57,11.14
1991-07-16,10.75,11.04
1991-07-15,10.61,11.02
1991-07-12,10.3,11.04
1991-07-11,10.17,10.68
1991-07-10,10.17,10.59
1991-07-09,10.61,10.66
1991-07-08,10.57,10.8
1991-07-05,10.35,10.68
1991-07-03,10.44,10.63
1991-07-02,10.57,10.68
1991-07-01,10.35,10.71
1991-06-28,10.3,10.42
1991-06-27,10.35,10.47
1991-06-26,10.3,10.51
1991-06-25,10.21,10.44
1991-06-24,10.53,10.54
1991-06-21,10.66,10.61
1991-06-20,10.66,10.61
1991-06-19,10.61,10.51
1991-06-18,10.79,10.54
1991-06-17,10.97,10.71
1991-06-14,10.97,10.73
1991-06-13,10.66,10.59
1991-06-12,10.7,10.44
1991-06-11,10.84,10.61
1991-06-10,10.75,10.54
1991-06-07,10.88,10.45
1991-06-06,10.97,10.45
1991-06-05,10.84,10.52
1991-06-04,10.97,10.71
1991-06-03,10.93,10.75
1991-05-31,11.1,10.9
1991-05-30,11.19,10.92
1991-05-29,11.37,10.75
1991-05-28,11.41,10.75
1991-05-24,11.24,10.64
1991-05-23,11.19,10.47
1991-05-22,11.5,10.66
1991-05-21,11.5,10.64
1991-05-20,11.24,10.49
1991-05-17,11.1,10.45
1991-05-16,11.19,10.47
1991-05-15,11.06,10.23
1991-05-14,11.19,10.26
1991-05-13,11.41,10.35
1991-05-10,11.19,10.42
1991-05-09,11.41,10.66
1991-05-08,11.24,10.42
1991-05-07,11.19,10.42
1991-05-06,11.32,10.52
1991-05-03,11.24,10.49
1991-05-02,11.46,10.35
1991-05-01,11.63,10.33
1991-04-30,11.28,10.04
1991-04-29,10.79,9.78
1991-04-26,11.41,10.09
1991-04-25,11.37,10.14
1991-04-24,11.59,10.23
1991-04-23,11.55,10.28
1991-04-22,11.5,10.33
1991-04-19,11.63,10.33
1991-04-18,11.72,10.47
1991-04-17,11.86,10.66
1991-04-16,12.03,10.56
1991-04-15,11.86,10.3
1991-04-12,11.72,10.21
1991-04-11,11.68,10.04
1991-04-10,11.5,10.07
1991-04-09,11.46,10.07
1991-04-08,11.5,10.23
1991-04-05,11.77,10.3
1991-04-04,12.08,10.56
1991-04-03,12.03,10.61
1991-04-02,12.61,10.75
1991-04-01,12.03,10.42
1991-03-28,12.12,10.33
1991-03-27,12.08,10.33
1991-03-26,12.08,10.28
1991-03-25,11.59,10.11
1991-03-22,11.63,10.28
1991-03-21,11.9,10.28
1991-03-20,11.86,10.4
1991-03-19,11.5,10.14
1991-03-18,11.72,10.28
1991-03-15,11.81,10.21
1991-03-14,11.72,10.21
1991-03-13,11.41,10.11
1991-03-12,11.06,9.83
1991-03-11,11.37,9.9
1991-03-08,11.5,9.9
1991-03-07,11.59,9.9
1991-03-06,11.59,9.92
1991-03-05,11.99,10.09
1991-03-04,11.28,9.8
1991-03-01,11.64,9.99
1991-02-28,11.55,9.92
1991-02-27,11.86,10.14
1991-02-26,11.55,10.07
1991-02-25,11.82,10.14
1991-02-22,11.73,10.09
1991-02-21,11.38,9.97
1991-02-20,11.16,9.8
1991-02-19,11.38,9.92
1991-02-15,11.29,9.95
1991-02-14,11.2,9.76
1991-02-13,10.94,9.83
1991-02-12,10.67,9.64
1991-02-11,10.81,9.83
1991-02-08,10.41,9.57
1991-02-07,10.45,9.38
1991-02-06,10.67,9.76
1991-02-05,10.14,9.45
1991-02-04,9.53,9.14
1991-02-01,9.53,8.95
1991-01-31,9.7,9.24
1991-01-30,9.75,9.24
1991-01-29,9.57,8.98
1991-01-28,9.31,9.02
1991-01-25,9.57,9.05
1991-01-24,9.88,9.26
1991-01-23,9.48,9.12
1991-01-22,9.31,9.09
1991-01-21,9.44,9.09
1991-01-18,9.61,9.21
1991-01-17,9.48,9.05
1991-01-16,8.78,8.5
1991-01-15,8.51,8.41
1991-01-14,8.6,8.41
1991-01-11,8.64,8.38
1991-01-10,8.56,8.29
1991-01-09,8.6,8.15
1991-01-08,8.6,8.34
1991-01-07,8.56,8.41
1991-01-04,8.78,8.55
1991-01-03,8.82,8.34
1991-01-02,9.09,8.57
1990-12-31,9.17,8.81
1990-12-28,9.09,8.83
1990-12-27,9.09,8.88
1990-12-26,9.09,8.98
1990-12-24,9.22,8.98
1990-12-21,9.31,9.19
1990-12-20,9.35,9.12
1990-12-19,9.35,9.07
1990-12-18,9.31,9.24
1990-12-17,9.17,9.07
1990-12-14,9.17,9.0
1990-12-13,9.39,9.12
1990-12-12,9.35,9.14
1990-12-11,9.13,8.88
1990-12-10,9.31,8.93
1990-12-07,9.36,8.88
1990-12-06,9.45,8.9
1990-12-05,9.45,9.0
1990-12-04,9.31,8.88
1990-12-03,9.14,8.86
1990-11-30,9.01,8.76
1990-11-29,8.79,8.48
1990-11-28,8.92,8.62
1990-11-27,9.14,8.74
1990-11-26,9.01,8.5
1990-11-23,9.01,8.63
1990-11-21,9.05,8.65
1990-11-20,8.96,8.75
1990-11-19,9.14,8.8
1990-11-16,8.96,8.63
1990-11-15,8.92,8.54
1990-11-14,9.01,8.56
1990-11-13,8.88,8.49
1990-11-12,8.79,8.56
1990-11-09,8.57,8.47
1990-11-08,8.39,8.28
1990-11-07,8.35,8.32
1990-11-06,8.57,8.42
1990-11-05,8.79,8.54
1990-11-02,8.57,8.51
1990-11-01,8.48,8.51
1990-10-31,8.44,8.47
1990-10-30,8.39,8.47
1990-10-29,8.08,8.25
1990-10-26,8.35,8.35
1990-10-25,8.57,8.49
1990-10-24,8.61,8.61
1990-10-23,8.66,8.51
1990-10-22,8.74,8.51
1990-10-19,8.79,8.63
1990-10-18,8.39,8.18
1990-10-17,8.0,7.85
1990-10-16,8.3,7.88
1990-10-15,8.52,7.97
1990-10-12,8.35,7.85
1990-10-11,7.95,7.62
1990-10-10,8.08,7.59
1990-10-09,8.08,7.73
1990-10-08,8.57,8.06
1990-10-05,8.52,7.97
1990-10-04,8.7,7.88
1990-10-03,8.48,7.76
1990-10-02,8.61,7.78
1990-10-01,8.66,7.85
1990-09-28,8.08,7.45
1990-09-27,7.78,7.33
1990-09-26,7.73,7.31
1990-09-25,7.73,7.38
1990-09-24,7.6,7.24
1990-09-21,7.82,7.38
1990-09-20,8.0,7.31
1990-09-19,8.22,7.5
1990-09-18,8.39,7.78
1990-09-17,8.52,7.64
1990-09-14,8.7,7.69
1990-09-13,8.79,7.78
1990-09-12,8.96,7.95
1990-09-11,8.83,7.92
1990-09-10,8.74,7.97
1990-09-07,8.84,7.91
1990-09-06,8.58,7.72
1990-09-05,8.84,7.98
1990-09-04,8.69,8.03
1990-08-31,8.77,7.93
1990-08-30,8.56,7.74
1990-08-29,8.77,8.03
1990-08-28,8.53,7.84
1990-08-27,8.52,7.82
1990-08-24,8.14,7.32
1990-08-23,7.69,7.06
1990-08-22,7.94,7.42
1990-08-21,8.23,7.77
1990-08-20,8.55,7.93
1990-08-17,8.55,7.89
1990-08-16,8.78,8.1
1990-08-15,9.2,8.38
1990-08-14,9.04,8.35
1990-08-13,8.93,8.35
1990-08-10,8.87,8.21
1990-08-09,8.94,8.4
1990-08-08,8.78,8.26
1990-08-07,8.5,7.96
1990-08-06,8.43,7.79
1990-08-03,8.88,8.19
1990-08-02,8.87,8.28
1990-08-01,9.0,8.52
1990-07-31,8.99,8.52
1990-07-30,9.07,8.59
1990-07-27,9.26,8.57
1990-07-26,9.31,8.64
1990-07-25,9.15,8.59
1990-07-24,9.16,8.64
1990-07-23,9.15,8.66
1990-07-20,9.45,8.9
1990-07-19,9.63,8.96
1990-07-18,9.55,8.9
1990-07-17,9.69,8.87
1990-07-16,9.58,8.52
1990-07-13,9.47,8.43
1990-07-12,9.34,8.45
1990-07-11,9.34,8.35
1990-07-10,9.18,8.26
1990-07-09,9.2,8.33
1990-07-06,9.32,8.4
1990-07-05,9.07,8.31
1990-07-03,9.19,8.43
1990-07-02,9.09,8.38
1990-06-29,9.06,8.33
1990-06-28,9.1,8.45
1990-06-27,8.93,8.33
1990-06-26,8.81,8.12
1990-06-25,8.65,8.05
1990-06-22,8.75,8.14
1990-06-21,8.78,8.33
1990-06-20,8.74,8.28
1990-06-19,8.67,8.26
1990-06-18,8.56,8.28
1990-06-15,8.64,8.45
1990-06-14,8.65,8.43
1990-06-13,8.67,8.5
1990-06-12,8.67,8.52
1990-06-11,8.52,8.35
1990-06-08,8.53,8.27
1990-06-07,8.65,8.36
1990-06-06,8.74,8.48
1990-06-05,8.84,8.6
1990-06-04,8.87,8.69
1990-06-01,8.72,8.46
1990-05-31,8.59,8.43
1990-05-30,8.5,8.41
1990-05-29,8.35,8.5
1990-05-25,8.17,8.2
1990-05-24,8.31,8.48
1990-05-23,8.35,8.39
1990-05-22,8.25,8.13
1990-05-21,8.25,8.13
1990-05-18,8.06,7.94
1990-05-17,8.02,7.97
1990-05-16,7.96,7.87
1990-05-15,7.99,7.83
1990-05-14,8.06,7.85
1990-05-11,8.09,7.78
1990-05-10,7.83,7.48
1990-05-09,7.8,7.46
1990-05-08,7.87,7.44
1990-05-07,7.89,7.36
1990-05-04,7.93,7.31
1990-05-03,7.85,7.29
1990-05-02,7.77,7.23
1990-05-01,7.64,7.17
1990-04-30,7.7,7.13
1990-04-27,7.5,7.03
1990-04-26,7.57,7.2
1990-04-25,7.53,7.2
1990-04-24,7.56,7.2
1990-04-23,7.56,7.18
1990-04-20,7.6,7.16
1990-04-19,7.61,7.23
1990-04-18,7.72,7.41
1990-04-17,7.87,7.5
1990-04-16,7.87,7.51
1990-04-12,7.86,7.52
1990-04-11,7.76,7.48
1990-04-10,7.72,7.49
1990-04-09,7.73,7.41
1990-04-06,7.56,7.28
1990-04-05,7.41,7.24
1990-04-04,7.38,7.23
1990-04-03,7.44,7.22
1990-04-02,7.31,7.1
1990-03-30,7.28,6.99
1990-03-29,7.35,7.06
1990-03-28,7.42,7.09
1990-03-27,7.38,7.04
1990-03-26,7.26,6.95
1990-03-23,7.16,6.93
1990-03-22,7.05,6.77
1990-03-21,7.15,6.91
1990-03-20,7.15,6.96
1990-03-19,7.18,7.04
1990-03-16,6.99,6.84
1990-03-15,6.9,6.75
1990-03-14,6.87,6.76
1990-03-13,6.9,6.72
1990-03-12,6.95,6.74
1990-03-09,6.81,6.73
1990-03-08,6.9,6.73
1990-03-07,6.77,6.63
1990-03-06,6.67,6.64
1990-03-05,6.58,6.53
1990-03-02,6.58,6.53
1990-03-01,6.68,6.57
1990-02-28,6.77,6.55
1990-02-27,6.7,6.49
1990-02-26,6.63,6.44
1990-02-23,6.57,6.32
1990-02-22,6.55,6.3
1990-02-21,6.6,6.37
1990-02-20,6.71,6.37
1990-02-16,6.83,6.37
1990-02-15,6.87,6.46
1990-02-14,6.81,6.24
1990-02-13,6.8,6.23
1990-02-12,6.96,6.37
1990-02-09,6.97,6.41
1990-02-08,6.94,6.45
1990-02-07,6.89,6.46
1990-02-06,6.87,6.39
1990-02-05,6.76,6.42
1990-02-02,6.8,6.45
1990-02-01,6.74,6.39
1990-01-31,6.65,6.4
1990-01-30,6.51,6.16
1990-01-29,6.54,6.34
1990-01-26,6.48,6.27
1990-01-25,6.63,6.39
1990-01-24,6.76,6.56
1990-01-23,6.78,6.6
1990-01-22,6.78,6.55
1990-01-19,6.94,6.75
1990-01-18,6.86,6.7
1990-01-17,6.91,6.74
1990-01-16,6.91,6.78
1990-01-15,6.67,6.73
1990-01-12,6.8,6.84
1990-01-11,6.97,7.1
1990-01-10,7.03,7.1
1990-01-09,7.22,7.14
1990-01-08,7.32,7.2
1990-01-05,7.19,7.05
1990-01-04,7.29,7.11
1990-01-03,7.36,7.14
1990-01-02,7.44,7.25
1989-12-29,7.41,7.18
1989-12-28,7.29,7.13
1989-12-27,7.28,7.1
1989-12-26,7.25,7.02
1989-12-22,7.26,7.05
1989-12-21,7.15,6.88
1989-12-20,7.22,7.09
1989-12-19,7.23,7.29
1989-12-18,7.33,7.36
1989-12-15,7.49,7.45
1989-12-14,7.45,7.42
1989-12-13,7.55,7.46
1989-12-12,7.55,7.39
1989-12-11,7.44,7.32
1989-12-08,7.41,7.25
1989-12-07,7.23,7.14
1989-12-06,7.23,7.19
1989-12-05,7.33,7.2
1989-12-04,7.42,7.32
1989-12-01,7.42,7.33
1989-11-30,7.32,7.18
1989-11-29,7.16,7.05
1989-11-28,7.33,7.19
1989-11-27,7.39,7.21
1989-11-24,7.46,7.25
1989-11-22,7.39,7.18
1989-11-21,7.23,7.12
1989-11-20,7.2,6.99
1989-11-17,7.22,7.0
1989-11-16,7.2,6.95
1989-11-15,7.12,6.85
1989-11-14,7.02,6.78
1989-11-13,7.03,6.82
1989-11-10,6.99,6.85
1989-11-09,7.0,6.82
1989-11-08,7.03,6.89
1989-11-07,6.87,6.68
1989-11-06,6.87,6.56
1989-11-03,6.97,6.64
1989-11-02,7.0,6.7
1989-11-01,7.09,6.73
1989-10-31,7.15,6.7
1989-10-30,6.9,6.55
1989-10-27,6.89,6.52
1989-10-26,6.96,6.58
1989-10-25,7.07,6.71
1989-10-24,6.99,6.65
1989-10-23,7.02,6.67
1989-10-20,6.97,6.55
1989-10-19,6.99,6.51
1989-10-18,6.89,6.29
1989-10-17,6.74,6.18
1989-10-16,6.59,6.18
1989-10-13,6.22,5.99
1989-10-12,6.87,6.43
1989-10-11,6.92,6.51
1989-10-10,6.95,6.53
1989-10-09,6.92,6.49
1989-10-06,6.99,6.53
1989-10-05,6.97,6.49
1989-10-04,7.02,6.52
1989-10-03,7.03,6.5
1989-10-02,6.84,6.34
1989-09-29,6.79,6.2
1989-09-28,6.8,6.25
1989-09-27,6.64,5.98
1989-09-26,6.46,5.93
1989-09-25,6.46,5.83
1989-09-22,6.51,5.77
1989-09-21,6.46,5.68
1989-09-20,6.47,5.78
1989-09-19,6.57,5.79
1989-09-18,6.47,5.82
1989-09-15,6.53,5.84
1989-09-14,6.5,5.89
1989-09-13,6.51,5.76
1989-09-12,6.59,5.88
1989-09-11,6.48,5.83
1989-09-08,6.48,5.87
1989-09-07,6.56,5.96
1989-09-06,6.57,5.96
1989-09-05,6.64,6.04
1989-09-01,6.74,6.19
1989-08-31,6.77,6.12
1989-08-30,6.92,6.13
1989-08-29,6.83,6.19
1989-08-28,6.93,6.21
1989-08-25,6.92,6.18
1989-08-24,7.0,6.27
1989-08-23,6.84,6.11
1989-08-22,6.66,6.02
1989-08-21,6.57,5.96
1989-08-18,6.66,6.12
1989-08-17,6.63,6.11
1989-08-16,6.73,6.15
1989-08-15,6.61,6.09
1989-08-14,6.66,6.02
1989-08-11,6.73,5.97
1989-08-10,6.74,6.14
1989-08-09,6.77,6.13
1989-08-08,6.84,6.21
1989-08-07,6.87,6.14
1989-08-04,6.74,6.06
1989-08-03,6.92,6.18
1989-08-02,7.03,6.21
1989-08-01,6.94,6.14
1989-07-31,7.13,6.26
1989-07-28,6.89,5.84
1989-07-27,6.9,5.9
1989-07-26,6.77,5.86
